PDB_ID,Method,Resolution
6F3E,X-RAY DIFFRACTION,2.67
6F3G,X-RAY DIFFRACTION,2.37
6F3I,X-RAY DIFFRACTION,2.14
6F3T,X-RAY DIFFRACTION,2.5
6F4N,X-RAY DIFFRACTION,2.54
6F4U,X-RAY DIFFRACTION,1.9
6F4V,X-RAY DIFFRACTION,1.8
6F56,X-RAY DIFFRACTION,1.94
6F58,X-RAY DIFFRACTION,2.25
6F59,X-RAY DIFFRACTION,2.15
6F5E,X-RAY DIFFRACTION,2.7
6F5L,X-RAY DIFFRACTION,1.63
6F5M,X-RAY DIFFRACTION,2.7
6F5P,X-RAY DIFFRACTION,4.1
6F5Q,X-RAY DIFFRACTION,1.43
6F5R,X-RAY DIFFRACTION,1.6
6F5S,X-RAY DIFFRACTION,1.48
6F5T,X-RAY DIFFRACTION,1.58
6F62,X-RAY DIFFRACTION,2.06
6F63,X-RAY DIFFRACTION,2.15
6F6P,X-RAY DIFFRACTION,2.45
6F6R,X-RAY DIFFRACTION,1.8
6F6U,X-RAY DIFFRACTION,1.82
6F76,X-RAY DIFFRACTION,2.2
6F78,X-RAY DIFFRACTION,1.3
6F7H,X-RAY DIFFRACTION,2.3
6F7I,X-RAY DIFFRACTION,2.42
6F7J,X-RAY DIFFRACTION,3.22
6F7P,X-RAY DIFFRACTION,3.7
6F7Q,X-RAY DIFFRACTION,2.6
6F7S,X-RAY DIFFRACTION,3.37
6F83,X-RAY DIFFRACTION,2.199
6F8D,X-RAY DIFFRACTION,3.48
6F8G,X-RAY DIFFRACTION,2.03
6F8R,X-RAY DIFFRACTION,1.826
6F8T,X-RAY DIFFRACTION,1.8
6F8U,X-RAY DIFFRACTION,2.1
6F8V,X-RAY DIFFRACTION,1.85
6F8W,X-RAY DIFFRACTION,1.6
6F8X,X-RAY DIFFRACTION,1.95
6F9N,X-RAY DIFFRACTION,2.5
6F9R,X-RAY DIFFRACTION,1.85
6F9V,X-RAY DIFFRACTION,1.69
6FA1,X-RAY DIFFRACTION,1.97
6FA2,X-RAY DIFFRACTION,2.6
6FA3,X-RAY DIFFRACTION,1.82
6FA4,X-RAY DIFFRACTION,2.02
6FAD,X-RAY DIFFRACTION,2.801
6FAE,X-RAY DIFFRACTION,2.35
6FAJ,X-RAY DIFFRACTION,1.95
6FAK,X-RAY DIFFRACTION,1.9
6FAP,X-RAY DIFFRACTION,2.7
6FAU,X-RAY DIFFRACTION,1.25
6FAV,X-RAY DIFFRACTION,1.4
6FAW,X-RAY DIFFRACTION,1.4
6FAX,X-RAY DIFFRACTION,2.99
6FB4,X-RAY DIFFRACTION,2.415
6FBN,X-RAY DIFFRACTION,2.7
6FBO,X-RAY DIFFRACTION,1.8
6FBP,X-RAY DIFFRACTION,1.65
6FBW,X-RAY DIFFRACTION,1.45
6FBY,X-RAY DIFFRACTION,1.5
6FCB,X-RAY DIFFRACTION,2.7
6FCD,X-RAY DIFFRACTION,1.7
6FCH,X-RAY DIFFRACTION,1.45
6FCI,X-RAY DIFFRACTION,1.94
6FCJ,X-RAY DIFFRACTION,2.49
6FCL,X-RAY DIFFRACTION,1.5
6FCM,X-RAY DIFFRACTION,2.8
6FCN,X-RAY DIFFRACTION,3.22
6FCV,X-RAY DIFFRACTION,2.9
6FCZ,ELECTRON MICROSCOPY,N/A
6FD0,X-RAY DIFFRACTION,2.62
6FD4,X-RAY DIFFRACTION,1.5
6FD5,X-RAY DIFFRACTION,1.55
6FD6,X-RAY DIFFRACTION,1.8
6FD7,SOLUTION NMR,N/A
6FD8,X-RAY DIFFRACTION,2.1
6FDC,X-RAY DIFFRACTION,1.45
6FDI,X-RAY DIFFRACTION,1.9
6FDK,X-RAY DIFFRACTION,1.6
6FDL,X-RAY DIFFRACTION,1.75
6FDM,X-RAY DIFFRACTION,2.1
6FDN,X-RAY DIFFRACTION,2.9
6FDO,X-RAY DIFFRACTION,2.6
6FDP,SOLUTION NMR,N/A
6FDT,SOLUTION NMR,N/A
6FE0,X-RAY DIFFRACTION,1.91
6FE1,X-RAY DIFFRACTION,1.95
6FE2,X-RAY DIFFRACTION,1.87
6FE5,X-RAY DIFFRACTION,1.52
6FE7,X-RAY DIFFRACTION,2.0
6FEB,X-RAY DIFFRACTION,1.928
6FEG,SOLUTION NMR,N/A
6FEH,SOLUTION NMR,N/A
6FEL,X-RAY DIFFRACTION,2.84
6FEQ,ELECTRON MICROSCOPY,N/A
6FER,X-RAY DIFFRACTION,2.87
6FET,X-RAY DIFFRACTION,1.88
6FF3,X-RAY DIFFRACTION,2.57
6FF4,ELECTRON MICROSCOPY,N/A
6FF7,ELECTRON MICROSCOPY,N/A
6FF8,X-RAY DIFFRACTION,2.13
6FF9,X-RAY DIFFRACTION,2.0
6FFA,X-RAY DIFFRACTION,1.5
6FFC,ELECTRON MICROSCOPY,N/A
6FFH,X-RAY DIFFRACTION,2.65
6FFI,X-RAY DIFFRACTION,2.2
6FFJ,X-RAY DIFFRACTION,2.2
6FFK,X-RAY DIFFRACTION,1.94
6FFT,X-RAY DIFFRACTION,2.0
6FG1,X-RAY DIFFRACTION,2.03
6FG2,X-RAY DIFFRACTION,2.788
6FGA,X-RAY DIFFRACTION,2.82
6FGB,X-RAY DIFFRACTION,2.9
6FGE,X-RAY DIFFRACTION,1.74
6FGO,X-RAY DIFFRACTION,2.5
6FGQ,X-RAY DIFFRACTION,2.37
6FH5,X-RAY DIFFRACTION,2.84
6FHH,X-RAY DIFFRACTION,2.7
6FHI,X-RAY DIFFRACTION,2.8
6FHK,X-RAY DIFFRACTION,1.657
6FHQ,X-RAY DIFFRACTION,1.95
6FHU,X-RAY DIFFRACTION,2.0
6FI0,X-RAY DIFFRACTION,1.9
6FI1,X-RAY DIFFRACTION,2.7
6FIA,X-RAY DIFFRACTION,2.65
6FIB,X-RAY DIFFRACTION,2.697
6FIZ,X-RAY DIFFRACTION,2.63
6FJ3,X-RAY DIFFRACTION,2.5
6FJ5,X-RAY DIFFRACTION,2.05
6FJC,X-RAY DIFFRACTION,2.598
6FJT,X-RAY DIFFRACTION,1.27
6FK0,X-RAY DIFFRACTION,2.9
6FKP,X-RAY DIFFRACTION,2.0
6FKQ,X-RAY DIFFRACTION,3.07
6FKY,X-RAY DIFFRACTION,2.98
6FKZ,X-RAY DIFFRACTION,3.3
6FL5,X-RAY DIFFRACTION,3.6
6FLG,X-RAY DIFFRACTION,2.5
6FLH,X-RAY DIFFRACTION,1.79
6FLM,X-RAY DIFFRACTION,2.009
6FLN,X-RAY DIFFRACTION,3.6
6FMI,X-RAY DIFFRACTION,2.8
6FMJ,X-RAY DIFFRACTION,2.45
6FMK,X-RAY DIFFRACTION,2.75
6FML,ELECTRON MICROSCOPY,N/A
6FMP,X-RAY DIFFRACTION,2.92
6FMQ,X-RAY DIFFRACTION,2.1
6FN1,ELECTRON MICROSCOPY,N/A
6FN4,ELECTRON MICROSCOPY,N/A
6FN8,X-RAY DIFFRACTION,1.55
6FN9,X-RAY DIFFRACTION,2.27
6FNA,X-RAY DIFFRACTION,2.12
6FNB,X-RAY DIFFRACTION,2.3
6FNC,X-RAY DIFFRACTION,2.12
6FNE,X-RAY DIFFRACTION,2.5
6FNH,X-RAY DIFFRACTION,1.379
6FNJ,X-RAY DIFFRACTION,1.239
6FNZ,X-RAY DIFFRACTION,2.18
6FO1,ELECTRON MICROSCOPY,N/A
6FOA,X-RAY DIFFRACTION,1.869
6FOE,X-RAY DIFFRACTION,2.6
6FOF,X-RAY DIFFRACTION,2.2
6FOG,X-RAY DIFFRACTION,1.94
6FOH,X-RAY DIFFRACTION,1.56
6FOI,X-RAY DIFFRACTION,2.0
6FOL,X-RAY DIFFRACTION,2.55
6FON,X-RAY DIFFRACTION,3.05
6FP6,X-RAY DIFFRACTION,2.94
6FPY,X-RAY DIFFRACTION,2.34
6FPZ,X-RAY DIFFRACTION,2.2
6FQ1,X-RAY DIFFRACTION,1.31
6FQF,X-RAY DIFFRACTION,2.1
6FQO,X-RAY DIFFRACTION,1.35
6FQQ,X-RAY DIFFRACTION,3.25
6FQR,X-RAY DIFFRACTION,2.1
6FR0,X-RAY DIFFRACTION,1.5
6FR3,X-RAY DIFFRACTION,1.35
6FR4,X-RAY DIFFRACTION,1.28
6FR5,X-RAY DIFFRACTION,1.37
6FR6,X-RAY DIFFRACTION,2.98
6FR7,X-RAY DIFFRACTION,2.31
6FR8,X-RAY DIFFRACTION,2.38
6FR9,X-RAY DIFFRACTION,1.62
6FRA,X-RAY DIFFRACTION,1.73
6FRB,X-RAY DIFFRACTION,1.75
6FRC,X-RAY DIFFRACTION,1.59
6FRF,X-RAY DIFFRACTION,2.1
6FRX,X-RAY DIFFRACTION,1.88
6FS0,X-RAY DIFFRACTION,2.24
6FS1,X-RAY DIFFRACTION,1.6
6FS2,X-RAY DIFFRACTION,2.55
6FT0,X-RAY DIFFRACTION,2.09
6FT7,X-RAY DIFFRACTION,2.02
6FT9,X-RAY DIFFRACTION,1.87
6FTA,X-RAY DIFFRACTION,2.34
6FTW,X-RAY DIFFRACTION,2.16
6FTX,ELECTRON MICROSCOPY,N/A
6FU5,X-RAY DIFFRACTION,3.26
6FUF,X-RAY DIFFRACTION,3.02
6FUG,X-RAY DIFFRACTION,2.21
6FUJ,X-RAY DIFFRACTION,2.25
6FUM,X-RAY DIFFRACTION,1.76
6FUN,X-RAY DIFFRACTION,1.58
6FUO,X-RAY DIFFRACTION,1.7
6FUP,X-RAY DIFFRACTION,1.72
6FUQ,X-RAY DIFFRACTION,1.6
6FUR,X-RAY DIFFRACTION,1.73
6FUW,ELECTRON MICROSCOPY,N/A
6FUY,X-RAY DIFFRACTION,3.0
6FUZ,X-RAY DIFFRACTION,2.7
6FVE,X-RAY DIFFRACTION,1.41
6FVH,X-RAY DIFFRACTION,1.4
6FVZ,X-RAY DIFFRACTION,1.8
6FW0,X-RAY DIFFRACTION,1.6
6FW2,X-RAY DIFFRACTION,1.78
6FW3,X-RAY DIFFRACTION,1.78
6FWB,X-RAY DIFFRACTION,1.79
6FWC,X-RAY DIFFRACTION,1.7
6FWD,X-RAY DIFFRACTION,1.576
6FWT,X-RAY DIFFRACTION,1.845
6FWU,X-RAY DIFFRACTION,2.35
6FWX,X-RAY DIFFRACTION,3.0
6FX4,X-RAY DIFFRACTION,2.3
6FXI,X-RAY DIFFRACTION,2.6
6FXN,X-RAY DIFFRACTION,2.9
6FXU,X-RAY DIFFRACTION,1.359
6FY0,X-RAY DIFFRACTION,2.5
6FY1,X-RAY DIFFRACTION,3.21
6FY2,X-RAY DIFFRACTION,2.3
6FY3,X-RAY DIFFRACTION,2.6
6FY4,X-RAY DIFFRACTION,2.76
6FYH,X-RAY DIFFRACTION,2.906
6FYK,X-RAY DIFFRACTION,2.39
6FYM,X-RAY DIFFRACTION,2.15
6FYZ,X-RAY DIFFRACTION,2.15
6FZ2,X-RAY DIFFRACTION,2.05
6FZ3,X-RAY DIFFRACTION,2.0
6FZ5,X-RAY DIFFRACTION,1.89
6FZF,X-RAY DIFFRACTION,1.95
6FZJ,X-RAY DIFFRACTION,2.011
6FZL,X-RAY DIFFRACTION,1.446
6FZM,X-RAY DIFFRACTION,2.67
6FZQ,X-RAY DIFFRACTION,1.7
6FZR,X-RAY DIFFRACTION,1.8
6FZU,X-RAY DIFFRACTION,1.8
6FZV,X-RAY DIFFRACTION,2.7
6FZW,X-RAY DIFFRACTION,2.78
6FZY,X-RAY DIFFRACTION,3.1
6G05,X-RAY DIFFRACTION,1.9
6G07,X-RAY DIFFRACTION,1.66
6G0I,X-RAY DIFFRACTION,2.0
6G0J,X-RAY DIFFRACTION,2.1
6G0S,X-RAY DIFFRACTION,1.475
6G0W,X-RAY DIFFRACTION,2.34
6G16,X-RAY DIFFRACTION,2.8
6G18,ELECTRON MICROSCOPY,N/A
6G1E,X-RAY DIFFRACTION,1.88
6G2D,ELECTRON MICROSCOPY,N/A
6G2N,X-RAY DIFFRACTION,1.4
6G2Q,X-RAY DIFFRACTION,2.148
6G2T,ELECTRON MICROSCOPY,N/A
6G2U,X-RAY DIFFRACTION,2.93
6G2V,X-RAY DIFFRACTION,1.903
6G2W,X-RAY DIFFRACTION,2.678
6G2X,X-RAY DIFFRACTION,2.078
6G2Y,X-RAY DIFFRACTION,2.153
6G2Z,X-RAY DIFFRACTION,1.923
6G30,X-RAY DIFFRACTION,2.418
6G31,X-RAY DIFFRACTION,2.779
6G32,X-RAY DIFFRACTION,3.19
6G33,X-RAY DIFFRACTION,2.05
6G3C,X-RAY DIFFRACTION,1.6
6G3J,X-RAY DIFFRACTION,2.45
6G3K,X-RAY DIFFRACTION,2.66
6G3O,X-RAY DIFFRACTION,2.27
6G3P,X-RAY DIFFRACTION,2.8
6G3T,X-RAY DIFFRACTION,2.528
6G3V,X-RAY DIFFRACTION,1.69
6G4Q,X-RAY DIFFRACTION,2.59
6G4S,ELECTRON MICROSCOPY,N/A
6G4W,ELECTRON MICROSCOPY,N/A
6G51,ELECTRON MICROSCOPY,N/A
6G53,ELECTRON MICROSCOPY,N/A
6G5F,X-RAY DIFFRACTION,2.5
6G5G,X-RAY DIFFRACTION,2.0
6G5H,ELECTRON MICROSCOPY,N/A
6G5I,ELECTRON MICROSCOPY,N/A
6G5J,X-RAY DIFFRACTION,1.8
6G5K,X-RAY DIFFRACTION,2.0
6G5L,X-RAY DIFFRACTION,1.21
6G5N,X-RAY DIFFRACTION,1.76
6G5P,X-RAY DIFFRACTION,1.35
6G5U,X-RAY DIFFRACTION,1.7
6G5W,X-RAY DIFFRACTION,1.83
6G5X,X-RAY DIFFRACTION,1.78
6G6J,X-RAY DIFFRACTION,2.25
6G6K,X-RAY DIFFRACTION,1.35
6G6L,X-RAY DIFFRACTION,2.2
6G6R,X-RAY DIFFRACTION,1.35
6G6U,X-RAY DIFFRACTION,2.74
6G6W,X-RAY DIFFRACTION,2.72
6G73,X-RAY DIFFRACTION,3.3
6G77,X-RAY DIFFRACTION,2.499
6G79,ELECTRON MICROSCOPY,N/A
6G7A,X-RAY DIFFRACTION,1.42
6G7O,X-RAY DIFFRACTION,2.7
6G7W,X-RAY DIFFRACTION,1.42
6G8R,X-RAY DIFFRACTION,2.74
6G8W,X-RAY DIFFRACTION,2.12
6G98,X-RAY DIFFRACTION,2.47
6G9U,X-RAY DIFFRACTION,1.75
6G9Z,X-RAY DIFFRACTION,1.43
6GBG,X-RAY DIFFRACTION,2.8
6GBH,X-RAY DIFFRACTION,2.59
6GBU,X-RAY DIFFRACTION,3.44
6GBW,X-RAY DIFFRACTION,1.45
6GBX,X-RAY DIFFRACTION,1.72
6GC1,X-RAY DIFFRACTION,2.7
6GC2,X-RAY DIFFRACTION,2.55
6GC5,X-RAY DIFFRACTION,1.9
6GCT,ELECTRON MICROSCOPY,N/A
6GCU,X-RAY DIFFRACTION,6.0
6GD1,X-RAY DIFFRACTION,2.01
6GDG,ELECTRON MICROSCOPY,N/A
6GEK,X-RAY DIFFRACTION,2.28
6GES,X-RAY DIFFRACTION,2.07
6GF1,X-RAY DIFFRACTION,1.92
6GFE,X-RAY DIFFRACTION,1.8
6GFF,X-RAY DIFFRACTION,3.1
6GFI,X-RAY DIFFRACTION,2.3
6GFJ,X-RAY DIFFRACTION,3.29
6GFK,X-RAY DIFFRACTION,2.3
6GFN,X-RAY DIFFRACTION,2.85
6GFX,X-RAY DIFFRACTION,1.83
6GFY,X-RAY DIFFRACTION,2.7
6GFZ,X-RAY DIFFRACTION,2.3
6GG0,ELECTRON MICROSCOPY,N/A
6GG3,X-RAY DIFFRACTION,3.72
6GG4,X-RAY DIFFRACTION,2.46
6GG5,X-RAY DIFFRACTION,3.2
6GG6,X-RAY DIFFRACTION,2.96
6GGA,X-RAY DIFFRACTION,1.55
6GGB,X-RAY DIFFRACTION,1.32
6GGC,X-RAY DIFFRACTION,1.24
6GGD,X-RAY DIFFRACTION,1.4
6GGE,X-RAY DIFFRACTION,1.25
6GGF,X-RAY DIFFRACTION,1.32
6GGH,X-RAY DIFFRACTION,1.7
6GGM,X-RAY DIFFRACTION,2.73
6GGS,ELECTRON MICROSCOPY,N/A
6GH1,X-RAY DIFFRACTION,2.09
6GH4,X-RAY DIFFRACTION,2.16
6GH9,X-RAY DIFFRACTION,2.09
6GHD,X-RAY DIFFRACTION,2.1
6GHG,X-RAY DIFFRACTION,1.88
6GHK,X-RAY DIFFRACTION,2.28
6GHM,X-RAY DIFFRACTION,2.15
6GHN,X-RAY DIFFRACTION,2.54
6GHV,X-RAY DIFFRACTION,2.1
6GID,X-RAY DIFFRACTION,1.9
6GIN,X-RAY DIFFRACTION,2.2
6GIS,X-RAY DIFFRACTION,2.82
6GIU,X-RAY DIFFRACTION,1.39
6GJ0,X-RAY DIFFRACTION,1.73
6GJ5,X-RAY DIFFRACTION,1.499
6GJH,X-RAY DIFFRACTION,2.1
6GJO,X-RAY DIFFRACTION,2.91
6GJQ,X-RAY DIFFRACTION,2.49
6GJS,X-RAY DIFFRACTION,1.95
6GJU,X-RAY DIFFRACTION,2.6
6GJW,X-RAY DIFFRACTION,1.89
6GK2,ELECTRON MICROSCOPY,N/A
6GK3,ELECTRON MICROSCOPY,N/A
6GK4,X-RAY DIFFRACTION,2.91
6GK7,X-RAY DIFFRACTION,2.95
6GK8,X-RAY DIFFRACTION,2.85
6GKD,X-RAY DIFFRACTION,2.992
6GKF,X-RAY DIFFRACTION,2.598
6GKG,X-RAY DIFFRACTION,2.847
6GKT,X-RAY DIFFRACTION,2.1
6GKU,X-RAY DIFFRACTION,1.91
6GL1,X-RAY DIFFRACTION,2.62
6GL3,X-RAY DIFFRACTION,2.77
6GL7,ELECTRON MICROSCOPY,N/A
6GL8,X-RAY DIFFRACTION,1.39
6GL9,X-RAY DIFFRACTION,1.7
6GLA,X-RAY DIFFRACTION,1.92
6GLB,X-RAY DIFFRACTION,2.0
6GLC,X-RAY DIFFRACTION,1.8
6GLW,X-RAY DIFFRACTION,1.9
6GLX,X-RAY DIFFRACTION,3.39
6GMA,X-RAY DIFFRACTION,3.17
6GME,X-RAY DIFFRACTION,1.802
6GMH,ELECTRON MICROSCOPY,N/A
6GML,ELECTRON MICROSCOPY,N/A
6GMN,X-RAY DIFFRACTION,1.94
6GMQ,X-RAY DIFFRACTION,2.75
6GMR,X-RAY DIFFRACTION,1.75
6GMX,X-RAY DIFFRACTION,2.37
6GN0,X-RAY DIFFRACTION,3.24
6GN1,X-RAY DIFFRACTION,2.6
6GN7,X-RAY DIFFRACTION,2.8
6GN8,X-RAY DIFFRACTION,2.34
6GNJ,X-RAY DIFFRACTION,3.24
6GNK,X-RAY DIFFRACTION,2.5
6GNN,X-RAY DIFFRACTION,3.79
6GNQ,X-RAY DIFFRACTION,2.2
6GNX,X-RAY DIFFRACTION,2.9
6GNY,X-RAY DIFFRACTION,1.85
6GOG,X-RAY DIFFRACTION,2.05
6GOM,X-RAY DIFFRACTION,1.63
6GP4,X-RAY DIFFRACTION,1.7
6GP8,X-RAY DIFFRACTION,1.75
6GPF,X-RAY DIFFRACTION,1.55
6GPG,X-RAY DIFFRACTION,2.894
6GPH,X-RAY DIFFRACTION,1.56
6GPJ,X-RAY DIFFRACTION,1.94
6GPK,X-RAY DIFFRACTION,1.47
6GPL,X-RAY DIFFRACTION,1.76
6GPO,X-RAY DIFFRACTION,1.48
6GPP,X-RAY DIFFRACTION,1.51
6GPR,X-RAY DIFFRACTION,2.35
6GPT,X-RAY DIFFRACTION,2.0
6GPW,X-RAY DIFFRACTION,1.6
6GPX,X-RAY DIFFRACTION,2.7
6GPY,X-RAY DIFFRACTION,2.25
6GQ3,X-RAY DIFFRACTION,1.85
6GQ6,X-RAY DIFFRACTION,2.25
6GQ7,X-RAY DIFFRACTION,2.838
6GQD,X-RAY DIFFRACTION,1.52
6GQE,X-RAY DIFFRACTION,2.15
6GQJ,X-RAY DIFFRACTION,2.33
6GQK,X-RAY DIFFRACTION,2.31
6GQL,X-RAY DIFFRACTION,2.01
6GQM,X-RAY DIFFRACTION,2.0
6GQR,X-RAY DIFFRACTION,2.05
6GQS,X-RAY DIFFRACTION,1.43
6GQT,X-RAY DIFFRACTION,1.69
6GQU,X-RAY DIFFRACTION,1.72
6GQW,X-RAY DIFFRACTION,2.8
6GQX,X-RAY DIFFRACTION,2.2
6GQY,X-RAY DIFFRACTION,2.75
6GQZ,X-RAY DIFFRACTION,1.181
6GR0,X-RAY DIFFRACTION,1.956
6GR1,X-RAY DIFFRACTION,2.05
6GR2,X-RAY DIFFRACTION,2.49
6GR3,X-RAY DIFFRACTION,1.87
6GR4,X-RAY DIFFRACTION,1.5
6GR5,X-RAY DIFFRACTION,1.34
6GR7,X-RAY DIFFRACTION,1.4
6GR8,X-RAY DIFFRACTION,1.75
6GR9,X-RAY DIFFRACTION,2.25
6GRA,X-RAY DIFFRACTION,2.6
6GRB,X-RAY DIFFRACTION,2.4
6GRD,X-RAY DIFFRACTION,2.66
6GRP,X-RAY DIFFRACTION,1.6
6GRU,X-RAY DIFFRACTION,1.93
6GRZ,X-RAY DIFFRACTION,2.1
6GSS,X-RAY DIFFRACTION,1.9
6GT5,X-RAY DIFFRACTION,2.45
6GU2,X-RAY DIFFRACTION,2.0
6GU3,X-RAY DIFFRACTION,2.65
6GU4,X-RAY DIFFRACTION,2.73
6GU6,X-RAY DIFFRACTION,2.33
6GU7,X-RAY DIFFRACTION,2.75
6GUB,X-RAY DIFFRACTION,2.52
6GUC,X-RAY DIFFRACTION,2.0
6GUE,X-RAY DIFFRACTION,1.99
6GUF,X-RAY DIFFRACTION,2.65
6GUU,X-RAY DIFFRACTION,2.95
6GV0,X-RAY DIFFRACTION,1.26
6GV4,ELECTRON MICROSCOPY,N/A
6GVA,X-RAY DIFFRACTION,2.15
6GVF,X-RAY DIFFRACTION,2.5
6GVG,X-RAY DIFFRACTION,3.0
6GVH,X-RAY DIFFRACTION,2.74
6GVI,X-RAY DIFFRACTION,2.9
6GVX,X-RAY DIFFRACTION,2.24
6GWE,X-RAY DIFFRACTION,2.3
6GWJ,X-RAY DIFFRACTION,1.95
6GWN,X-RAY DIFFRACTION,1.96
6GWP,X-RAY DIFFRACTION,2.18
6GWQ,X-RAY DIFFRACTION,2.14
6GWR,X-RAY DIFFRACTION,2.07
6GWS,X-RAY DIFFRACTION,2.9
6GX5,ELECTRON MICROSCOPY,N/A
6GX6,X-RAY DIFFRACTION,2.0
6GXK,X-RAY DIFFRACTION,1.7
6GXZ,X-RAY DIFFRACTION,2.965
6GY5,X-RAY DIFFRACTION,1.06
6GYN,ELECTRON MICROSCOPY,N/A
6GYO,ELECTRON MICROSCOPY,N/A
6GYR,X-RAY DIFFRACTION,3.1
6GZH,X-RAY DIFFRACTION,3.17
6GZM,X-RAY DIFFRACTION,1.59
6GZS,X-RAY DIFFRACTION,1.9
6H00,X-RAY DIFFRACTION,1.66
6H02,X-RAY DIFFRACTION,2.8
6H04,ELECTRON MICROSCOPY,N/A
6H06,X-RAY DIFFRACTION,2.63
6H0B,X-RAY DIFFRACTION,1.8
6H0E,X-RAY DIFFRACTION,1.95
6H0F,X-RAY DIFFRACTION,3.25
6H0G,X-RAY DIFFRACTION,4.17
6H0U,X-RAY DIFFRACTION,2.3
6H0W,X-RAY DIFFRACTION,1.23
6H0X,X-RAY DIFFRACTION,1.64
6H0Y,X-RAY DIFFRACTION,1.21
6H0Z,X-RAY DIFFRACTION,1.34
6H10,X-RAY DIFFRACTION,1.1
6H11,X-RAY DIFFRACTION,1.51
6H15,X-RAY DIFFRACTION,2.6
6H16,X-RAY DIFFRACTION,2.9
6H1D,X-RAY DIFFRACTION,1.94
6H1E,X-RAY DIFFRACTION,1.9
6H1F,X-RAY DIFFRACTION,1.9
6H1H,X-RAY DIFFRACTION,1.54
6H1I,X-RAY DIFFRACTION,1.69
6H23,X-RAY DIFFRACTION,3.089
6H25,ELECTRON MICROSCOPY,N/A
6H2P,X-RAY DIFFRACTION,1.479
6H2Q,X-RAY DIFFRACTION,1.78
6H2U,X-RAY DIFFRACTION,1.6
6H2V,X-RAY DIFFRACTION,2.49
6H2Y,X-RAY DIFFRACTION,2.65
6H3C,ELECTRON MICROSCOPY,N/A
6H3M,X-RAY DIFFRACTION,1.82
6H3R,X-RAY DIFFRACTION,2.75
6H42,X-RAY DIFFRACTION,2.45
6H45,X-RAY DIFFRACTION,2.4
6H46,X-RAY DIFFRACTION,2.22
6H47,X-RAY DIFFRACTION,1.697
6H4A,X-RAY DIFFRACTION,2.65
6H4H,X-RAY DIFFRACTION,3.5
6H4I,X-RAY DIFFRACTION,3.22
6H4J,X-RAY DIFFRACTION,3.07
6H4O,X-RAY DIFFRACTION,2.25
6H4P,X-RAY DIFFRACTION,2.19
6H4Q,X-RAY DIFFRACTION,2.31
6H4R,X-RAY DIFFRACTION,2.14
6H4S,X-RAY DIFFRACTION,2.45
6H4T,X-RAY DIFFRACTION,2.38
6H4U,X-RAY DIFFRACTION,2.21
6H4V,X-RAY DIFFRACTION,2.15
6H4W,X-RAY DIFFRACTION,2.81
6H4X,X-RAY DIFFRACTION,2.34
6H4Y,X-RAY DIFFRACTION,2.38
6H4Z,X-RAY DIFFRACTION,2.3
6H50,X-RAY DIFFRACTION,2.19
6H51,X-RAY DIFFRACTION,2.21
6H52,X-RAY DIFFRACTION,2.14
6H5T,X-RAY DIFFRACTION,1.689
6H5X,X-RAY DIFFRACTION,1.8
6H64,X-RAY DIFFRACTION,1.8
6H6A,X-RAY DIFFRACTION,2.0
6H6B,ELECTRON MICROSCOPY,N/A
6H6S,X-RAY DIFFRACTION,1.45
6H6T,X-RAY DIFFRACTION,1.9
6H6U,X-RAY DIFFRACTION,2.0
6H77,X-RAY DIFFRACTION,2.1
6H78,X-RAY DIFFRACTION,2.7
6H7E,X-RAY DIFFRACTION,2.3
6H7X,X-RAY DIFFRACTION,2.892
6H7Y,X-RAY DIFFRACTION,1.81
6H7Z,X-RAY DIFFRACTION,2.0
6H8P,X-RAY DIFFRACTION,1.98
6H9M,X-RAY DIFFRACTION,2.1
6HA3,X-RAY DIFFRACTION,1.08
6HAD,X-RAY DIFFRACTION,1.04
6HAK,X-RAY DIFFRACTION,3.95
6HAL,X-RAY DIFFRACTION,2.2
6HAR,X-RAY DIFFRACTION,1.497
6HAX,X-RAY DIFFRACTION,2.35
6HAY,X-RAY DIFFRACTION,2.24
6HAZ,X-RAY DIFFRACTION,1.31
6HBN,X-RAY DIFFRACTION,1.59
6HBU,ELECTRON MICROSCOPY,N/A
6HBW,X-RAY DIFFRACTION,2.0
6HBY,X-RAY DIFFRACTION,1.95
6HC2,X-RAY DIFFRACTION,4.29
6HC3,X-RAY DIFFRACTION,3.1
6HCI,X-RAY DIFFRACTION,2.12
6HCO,ELECTRON MICROSCOPY,N/A
6HCS,X-RAY DIFFRACTION,2.0
6HCY,ELECTRON MICROSCOPY,N/A
6HD0,X-RAY DIFFRACTION,3.728
6HD1,ELECTRON MICROSCOPY,N/A
6HDU,X-RAY DIFFRACTION,1.79
6HEI,X-RAY DIFFRACTION,1.64
6HEJ,X-RAY DIFFRACTION,2.79
6HEK,X-RAY DIFFRACTION,3.03
6HEL,X-RAY DIFFRACTION,2.94
6HEP,X-RAY DIFFRACTION,1.34
6HEX,X-RAY DIFFRACTION,1.41
6HFA,X-RAY DIFFRACTION,1.79
6HG4,X-RAY DIFFRACTION,3.32
6HG8,X-RAY DIFFRACTION,1.76
6HG9,X-RAY DIFFRACTION,3.62
6HGA,X-RAY DIFFRACTION,2.6
6HGE,X-RAY DIFFRACTION,2.8
6HGO,X-RAY DIFFRACTION,2.1
6HGP,X-RAY DIFFRACTION,1.7
6HGQ,X-RAY DIFFRACTION,1.9
6HGR,X-RAY DIFFRACTION,1.52
