PDB_ID,Method,Resolution
6WER,X-RAY DIFFRACTION,3.96
6WEX,X-RAY DIFFRACTION,3.49
6WEZ,X-RAY DIFFRACTION,3.205
6WF0,X-RAY DIFFRACTION,3.457
6WF1,X-RAY DIFFRACTION,4.19
6WFS,ELECTRON MICROSCOPY,N/A
6WHK,X-RAY DIFFRACTION,2.6
6WIQ,X-RAY DIFFRACTION,2.85
6WIX,X-RAY DIFFRACTION,2.56
6WIZ,X-RAY DIFFRACTION,4.2
6WJ1,X-RAY DIFFRACTION,3.5
6WJI,X-RAY DIFFRACTION,2.05
6WJT,X-RAY DIFFRACTION,2.0
6WKK,ELECTRON MICROSCOPY,N/A
6WKP,X-RAY DIFFRACTION,2.67
6WKQ,X-RAY DIFFRACTION,1.98
6WL2,X-RAY DIFFRACTION,3.3
6WL3,X-RAY DIFFRACTION,3.45
6WL4,X-RAY DIFFRACTION,3.6
6WLC,X-RAY DIFFRACTION,1.82
6WO3,X-RAY DIFFRACTION,2.38
6WO4,X-RAY DIFFRACTION,2.349
6WO5,X-RAY DIFFRACTION,2.619
6WOJ,X-RAY DIFFRACTION,2.2
6WOQ,X-RAY DIFFRACTION,3.667
6WPF,X-RAY DIFFRACTION,2.53
6WPH,X-RAY DIFFRACTION,2.71
6WPJ,X-RAY DIFFRACTION,2.73
6WPS,ELECTRON MICROSCOPY,N/A
6WPT,ELECTRON MICROSCOPY,N/A
6WQ3,X-RAY DIFFRACTION,2.1
6WQD,X-RAY DIFFRACTION,1.85
6WRZ,X-RAY DIFFRACTION,2.25
6WSK,X-RAY DIFFRACTION,1.55
6WTC,X-RAY DIFFRACTION,1.85
6WTM,X-RAY DIFFRACTION,1.85
6WTT,X-RAY DIFFRACTION,2.15
6WUU,X-RAY DIFFRACTION,2.79
6WVB,X-RAY DIFFRACTION,2.872
6WVN,X-RAY DIFFRACTION,2.0
6WWC,X-RAY DIFFRACTION,2.5
6WX2,X-RAY DIFFRACTION,2.39
6WXB,ELECTRON MICROSCOPY,N/A
6WXC,X-RAY DIFFRACTION,1.85
6WXD,X-RAY DIFFRACTION,2.0
6WXL,ELECTRON MICROSCOPY,N/A
6WZO,X-RAY DIFFRACTION,1.42
6WZQ,X-RAY DIFFRACTION,1.45
6WZT,ELECTRON MICROSCOPY,N/A
6WZY,X-RAY DIFFRACTION,1.5
6X00,X-RAY DIFFRACTION,1.55
6X0Q,X-RAY DIFFRACTION,3.0
6X0R,X-RAY DIFFRACTION,2.81
6X1B,X-RAY DIFFRACTION,1.97
6X29,ELECTRON MICROSCOPY,N/A
6X2A,ELECTRON MICROSCOPY,N/A
6X2B,ELECTRON MICROSCOPY,N/A
6X2C,ELECTRON MICROSCOPY,N/A
6X47,X-RAY DIFFRACTION,2.75
6X49,X-RAY DIFFRACTION,2.745
6X4A,X-RAY DIFFRACTION,2.53
6X4B,X-RAY DIFFRACTION,2.5
6X4C,X-RAY DIFFRACTION,2.85
6X4D,X-RAY DIFFRACTION,2.65
6X4E,X-RAY DIFFRACTION,2.6
6X4F,X-RAY DIFFRACTION,2.72
6X4I,X-RAY DIFFRACTION,1.85
6X58,X-RAY DIFFRACTION,3.26
6X5B,ELECTRON MICROSCOPY,N/A
6X5C,ELECTRON MICROSCOPY,N/A
6X6P,ELECTRON MICROSCOPY,N/A
6X78,X-RAY DIFFRACTION,2.359
6X79,ELECTRON MICROSCOPY,N/A
6X7W,X-RAY DIFFRACTION,1.7
6X9R,ELECTRON MICROSCOPY,N/A
6X9S,ELECTRON MICROSCOPY,N/A
6X9T,ELECTRON MICROSCOPY,N/A
6X9U,ELECTRON MICROSCOPY,N/A
6X9V,ELECTRON MICROSCOPY,N/A
6XA9,X-RAY DIFFRACTION,2.9
6XAA,X-RAY DIFFRACTION,2.7
6XB3,X-RAY DIFFRACTION,1.9
6XB4,X-RAY DIFFRACTION,1.9
6XB8,X-RAY DIFFRACTION,3.3
6XBG,X-RAY DIFFRACTION,1.45
6XBI,X-RAY DIFFRACTION,1.7
6XC0,X-RAY DIFFRACTION,1.78
6XC2,X-RAY DIFFRACTION,3.11
6XC3,X-RAY DIFFRACTION,2.698
6XC4,X-RAY DIFFRACTION,2.33
6XC7,X-RAY DIFFRACTION,2.88
6XCJ,X-RAY DIFFRACTION,2.8
6XCM,ELECTRON MICROSCOPY,N/A
6XCN,ELECTRON MICROSCOPY,N/A
6XD0,X-RAY DIFFRACTION,2.012
6XD1,X-RAY DIFFRACTION,1.945
6XDC,ELECTRON MICROSCOPY,N/A
6XDG,ELECTRON MICROSCOPY,N/A
6XDH,X-RAY DIFFRACTION,2.35
6XE1,X-RAY DIFFRACTION,2.75
6XEY,ELECTRON MICROSCOPY,N/A
6XEZ,ELECTRON MICROSCOPY,N/A
6XF5,ELECTRON MICROSCOPY,N/A
6XF6,ELECTRON MICROSCOPY,N/A
6XF9,X-RAY DIFFRACTION,2.22
6XFA,ELECTRON MICROSCOPY,N/A
6XGC,ELECTRON MICROSCOPY,N/A
6XHM,X-RAY DIFFRACTION,1.406
6XHU,X-RAY DIFFRACTION,1.8
6XIP,X-RAY DIFFRACTION,1.5
6XKF,X-RAY DIFFRACTION,1.8
6XKL,ELECTRON MICROSCOPY,N/A
6XKM,X-RAY DIFFRACTION,2.25
6XKP,X-RAY DIFFRACTION,2.7
6XKQ,X-RAY DIFFRACTION,2.55
6XLU,ELECTRON MICROSCOPY,N/A
6XLZ,X-RAY DIFFRACTION,2.8
6XM0,ELECTRON MICROSCOPY,N/A
6XM3,ELECTRON MICROSCOPY,N/A
6XM4,ELECTRON MICROSCOPY,N/A
6XM5,ELECTRON MICROSCOPY,N/A
6XMI,X-RAY DIFFRACTION,1.51
6XMK,X-RAY DIFFRACTION,1.7
6XO4,ELECTRON MICROSCOPY,N/A
6XOA,X-RAY DIFFRACTION,2.1
6XOB,ELECTRON MICROSCOPY,N/A
6XPO,X-RAY DIFFRACTION,3.0
6XPQ,X-RAY DIFFRACTION,4.2
6XPR,X-RAY DIFFRACTION,4.092
6XPX,X-RAY DIFFRACTION,2.598
6XPY,X-RAY DIFFRACTION,3.603
6XPZ,X-RAY DIFFRACTION,3.45
6XQ0,X-RAY DIFFRACTION,2.3
6XQ2,X-RAY DIFFRACTION,3.002
6XQ4,X-RAY DIFFRACTION,3.347
6XQA,X-RAY DIFFRACTION,2.16
6XQB,ELECTRON MICROSCOPY,N/A
6XQI,X-RAY DIFFRACTION,2.34
6XQT,X-RAY DIFFRACTION,2.3
6XR8,ELECTRON MICROSCOPY,N/A
6XRA,ELECTRON MICROSCOPY,N/A
6XRT,ELECTRON MICROSCOPY,N/A
6XS6,ELECTRON MICROSCOPY,N/A
6XSK,ELECTRON MICROSCOPY,N/A
6XW4,X-RAY DIFFRACTION,2.19
6XW5,X-RAY DIFFRACTION,1.72
6XW6,X-RAY DIFFRACTION,1.96
6XW7,X-RAY DIFFRACTION,2.15
6XY4,X-RAY DIFFRACTION,2.046
6XY6,X-RAY DIFFRACTION,2.91
6XYE,ELECTRON MICROSCOPY,N/A
6XYR,X-RAY DIFFRACTION,2.079
6XZQ,ELECTRON MICROSCOPY,N/A
6Y2G,X-RAY DIFFRACTION,2.2
6Y3B,X-RAY DIFFRACTION,1.589
6Y5F,X-RAY DIFFRACTION,3.2
6Y5G,ELECTRON MICROSCOPY,N/A
6Y5H,ELECTRON MICROSCOPY,N/A
6Y5I,ELECTRON MICROSCOPY,N/A
6Y5J,ELECTRON MICROSCOPY,N/A
6Y5K,ELECTRON MICROSCOPY,N/A
6Y5L,ELECTRON MICROSCOPY,N/A
6Y5W,X-RAY DIFFRACTION,2.55
6Y62,X-RAY DIFFRACTION,2.2
6Y6K,ELECTRON MICROSCOPY,N/A
6Y83,ELECTRON MICROSCOPY,N/A
6Y9V,ELECTRON MICROSCOPY,N/A
6Y9W,ELECTRON MICROSCOPY,N/A
6Y9X,ELECTRON MICROSCOPY,N/A
6Y9Y,ELECTRON MICROSCOPY,N/A
6Y9Z,ELECTRON MICROSCOPY,N/A
6YGD,X-RAY DIFFRACTION,2.75
6YGH,ELECTRON MICROSCOPY,N/A
6YGI,ELECTRON MICROSCOPY,N/A
6YHU,X-RAY DIFFRACTION,2.0
6YI5,ELECTRON MICROSCOPY,N/A
6YLA,X-RAY DIFFRACTION,2.42
6YM0,X-RAY DIFFRACTION,4.36
6YOR,ELECTRON MICROSCOPY,N/A
6YP5,SOLUTION NMR,N/A
6YPT,X-RAY DIFFRACTION,3.66
6YRQ,X-RAY DIFFRACTION,1.9
6YU8,X-RAY DIFFRACTION,1.841
6YUN,X-RAY DIFFRACTION,1.44
6YVA,X-RAY DIFFRACTION,3.18
6YWK,X-RAY DIFFRACTION,2.2
6YWL,X-RAY DIFFRACTION,2.5
6YWM,X-RAY DIFFRACTION,2.16
6YYT,ELECTRON MICROSCOPY,N/A
6YZ1,X-RAY DIFFRACTION,2.4
6YZ5,X-RAY DIFFRACTION,1.8
6Z06,X-RAY DIFFRACTION,3.5
6Z0O,X-RAY DIFFRACTION,2.5974
6Z0V,ELECTRON MICROSCOPY,N/A
6Z2M,X-RAY DIFFRACTION,2.71
6Z43,ELECTRON MICROSCOPY,N/A
6Z4U,X-RAY DIFFRACTION,1.95
6Z5J,ELECTRON MICROSCOPY,N/A
6Z5L,ELECTRON MICROSCOPY,N/A
6Z6D,X-RAY DIFFRACTION,2.2
6Z6W,ELECTRON MICROSCOPY,N/A
6Z97,ELECTRON MICROSCOPY,N/A
6Z9M,ELECTRON MICROSCOPY,N/A
6ZB4,ELECTRON MICROSCOPY,N/A
6ZB5,ELECTRON MICROSCOPY,N/A
6ZCK,ELECTRON MICROSCOPY,N/A
6ZCZ,X-RAY DIFFRACTION,2.64
6ZDG,ELECTRON MICROSCOPY,N/A
6ZDH,ELECTRON MICROSCOPY,N/A
6ZDJ,ELECTRON MICROSCOPY,N/A
6ZER,X-RAY DIFFRACTION,3.8
6ZFD,X-RAY DIFFRACTION,1.9
6ZFG,X-RAY DIFFRACTION,1.85
6ZFO,ELECTRON MICROSCOPY,N/A
6ZGE,ELECTRON MICROSCOPY,N/A
6ZGG,ELECTRON MICROSCOPY,N/A
6ZGH,ELECTRON MICROSCOPY,N/A
6ZGI,ELECTRON MICROSCOPY,N/A
6ZHD,ELECTRON MICROSCOPY,N/A
6ZJM,ELECTRON MICROSCOPY,N/A
6ZLC,X-RAY DIFFRACTION,2.3
6ZLW,ELECTRON MICROSCOPY,N/A
6ZMS,ELECTRON MICROSCOPY,N/A
6ZMT,ELECTRON MICROSCOPY,N/A
6ZN5,ELECTRON MICROSCOPY,N/A
6ZOJ,ELECTRON MICROSCOPY,N/A
6ZOK,ELECTRON MICROSCOPY,N/A
6ZOW,ELECTRON MICROSCOPY,N/A
6ZOX,ELECTRON MICROSCOPY,N/A
6ZOY,ELECTRON MICROSCOPY,N/A
6ZOZ,ELECTRON MICROSCOPY,N/A
6ZP0,ELECTRON MICROSCOPY,N/A
6ZP1,ELECTRON MICROSCOPY,N/A
6ZP2,ELECTRON MICROSCOPY,N/A
6ZP5,ELECTRON MICROSCOPY,N/A
6ZP7,ELECTRON MICROSCOPY,N/A
6ZQI,ELECTRON MICROSCOPY,N/A
6ZQJ,ELECTRON MICROSCOPY,N/A
6ZQU,ELECTRON MICROSCOPY,N/A
6ZQV,ELECTRON MICROSCOPY,N/A
6ZQW,ELECTRON MICROSCOPY,N/A
6ZRK,X-RAY DIFFRACTION,2.0
6ZSL,X-RAY DIFFRACTION,1.94
6ZX9,X-RAY DIFFRACTION,2.51
6ZXN,ELECTRON MICROSCOPY,N/A
7A25,ELECTRON MICROSCOPY,N/A
7A29,ELECTRON MICROSCOPY,N/A
7A4N,ELECTRON MICROSCOPY,N/A
7A57,X-RAY DIFFRACTION,3.155
7A5R,ELECTRON MICROSCOPY,N/A
7A5S,ELECTRON MICROSCOPY,N/A
7A91,ELECTRON MICROSCOPY,N/A
7A92,ELECTRON MICROSCOPY,N/A
7A93,ELECTRON MICROSCOPY,N/A
7A94,ELECTRON MICROSCOPY,N/A
7A95,ELECTRON MICROSCOPY,N/A
7A96,ELECTRON MICROSCOPY,N/A
7A97,ELECTRON MICROSCOPY,N/A
7A98,ELECTRON MICROSCOPY,N/A
7A9D,X-RAY DIFFRACTION,2.7
7AAP,ELECTRON MICROSCOPY,N/A
7AD1,ELECTRON MICROSCOPY,N/A
7ADU,X-RAY DIFFRACTION,2.62
7ADV,X-RAY DIFFRACTION,2.65
7AEJ,X-RAY DIFFRACTION,3.8
7AHX,X-RAY DIFFRACTION,2.73
7AID,X-RAY DIFFRACTION,3.15
7AIF,X-RAY DIFFRACTION,2.75
7AIG,X-RAY DIFFRACTION,2.95
7AII,X-RAY DIFFRACTION,2.62
7AIJ,X-RAY DIFFRACTION,2.95
7AKD,ELECTRON MICROSCOPY,N/A
7AL3,ELECTRON MICROSCOPY,N/A
7ALI,X-RAY DIFFRACTION,1.65
7ASH,ELECTRON MICROSCOPY,N/A
7ASL,ELECTRON MICROSCOPY,N/A
7AVD,X-RAY DIFFRACTION,1.8
7B09,ELECTRON MICROSCOPY,N/A
7B0A,ELECTRON MICROSCOPY,N/A
7B14,ELECTRON MICROSCOPY,N/A
7B17,ELECTRON MICROSCOPY,N/A
7B18,ELECTRON MICROSCOPY,N/A
7B3B,ELECTRON MICROSCOPY,N/A
7B3C,ELECTRON MICROSCOPY,N/A
7B3D,ELECTRON MICROSCOPY,N/A
7B3E,X-RAY DIFFRACTION,1.77
7B3O,X-RAY DIFFRACTION,2.0
7B7N,X-RAY DIFFRACTION,2.69
7BB2,X-RAY DIFFRACTION,1.6
7BC3,ELECTRON MICROSCOPY,N/A
7BE7,X-RAY DIFFRACTION,1.68
7BE9,ELECTRON MICROSCOPY,N/A
7BEH,X-RAY DIFFRACTION,2.3
7BEI,X-RAY DIFFRACTION,2.3
7BEJ,X-RAY DIFFRACTION,2.42
7BEK,X-RAY DIFFRACTION,2.04
7BEL,X-RAY DIFFRACTION,2.53
7BEM,X-RAY DIFFRACTION,2.52
7BEN,X-RAY DIFFRACTION,2.5
7BEO,X-RAY DIFFRACTION,3.19
7BEP,X-RAY DIFFRACTION,2.61
7BF3,X-RAY DIFFRACTION,2.0
7BF5,X-RAY DIFFRACTION,2.05
7BFB,X-RAY DIFFRACTION,2.05
7BG8,ELECTRON MICROSCOPY,N/A
7BGK,ELECTRON MICROSCOPY,N/A
7BGP,X-RAY DIFFRACTION,1.68
7BH9,ELECTRON MICROSCOPY,N/A
7BNN,ELECTRON MICROSCOPY,N/A
7BNO,ELECTRON MICROSCOPY,N/A
7BOU,ELECTRON MICROSCOPY,N/A
7BOX,ELECTRON MICROSCOPY,N/A
7BOZ,ELECTRON MICROSCOPY,N/A
7BP0,ELECTRON MICROSCOPY,N/A
7BPK,X-RAY DIFFRACTION,3.1
7BQ5,X-RAY DIFFRACTION,2.99
7BQ7,X-RAY DIFFRACTION,2.37
7BQT,ELECTRON MICROSCOPY,N/A
7BQX,ELECTRON MICROSCOPY,N/A
7BR7,ELECTRON MICROSCOPY,N/A
7BR8,ELECTRON MICROSCOPY,N/A
7BRP,X-RAY DIFFRACTION,1.8
7BSC,X-RAY DIFFRACTION,2.3
7BSD,X-RAY DIFFRACTION,2.5
7BST,ELECTRON MICROSCOPY,N/A
7BTF,ELECTRON MICROSCOPY,N/A
7BTP,ELECTRON MICROSCOPY,N/A
7BTS,X-RAY DIFFRACTION,3.1
7BU6,X-RAY DIFFRACTION,2.7
7BU7,X-RAY DIFFRACTION,2.6
7BU8,ELECTRON MICROSCOPY,N/A
7BUA,ELECTRON MICROSCOPY,N/A
7BUB,ELECTRON MICROSCOPY,N/A
7BUD,ELECTRON MICROSCOPY,N/A
7BV1,ELECTRON MICROSCOPY,N/A
7BV2,ELECTRON MICROSCOPY,N/A
7BVQ,X-RAY DIFFRACTION,2.5
7BW4,ELECTRON MICROSCOPY,N/A
7BWJ,X-RAY DIFFRACTION,2.85
7BWQ,X-RAY DIFFRACTION,2.95
7BWU,X-RAY DIFFRACTION,1.87
7BYD,X-RAY DIFFRACTION,2.8
7BYF,X-RAY DIFFRACTION,2.5
7BYR,ELECTRON MICROSCOPY,N/A
7BZ5,X-RAY DIFFRACTION,1.84
7BZF,ELECTRON MICROSCOPY,N/A
7C01,X-RAY DIFFRACTION,2.88
7C02,X-RAY DIFFRACTION,2.9
7C0I,X-RAY DIFFRACTION,2.4
7C22,X-RAY DIFFRACTION,2.0
7C2I,X-RAY DIFFRACTION,2.5
7C2J,X-RAY DIFFRACTION,2.79
7C2K,ELECTRON MICROSCOPY,N/A
7C2L,ELECTRON MICROSCOPY,N/A
7C2M,X-RAY DIFFRACTION,3.1
7C2N,X-RAY DIFFRACTION,2.82
7C33,X-RAY DIFFRACTION,3.83
7C53,X-RAY DIFFRACTION,2.278
7C7P,X-RAY DIFFRACTION,1.74
7C8D,ELECTRON MICROSCOPY,N/A
7C8J,X-RAY DIFFRACTION,3.18
7C8V,X-RAY DIFFRACTION,2.15
7C8W,X-RAY DIFFRACTION,2.77
7C9Y,ELECTRON MICROSCOPY,N/A
7C9Z,ELECTRON MICROSCOPY,N/A
7CAB,ELECTRON MICROSCOPY,N/A
7CAC,ELECTRON MICROSCOPY,N/A
7CAH,ELECTRON MICROSCOPY,N/A
7CAI,ELECTRON MICROSCOPY,N/A
7CAK,ELECTRON MICROSCOPY,N/A
7CAM,X-RAY DIFFRACTION,2.85
7CAN,X-RAY DIFFRACTION,2.94
7CB7,X-RAY DIFFRACTION,1.69
7CBP,ELECTRON MICROSCOPY,N/A
7CBT,X-RAY DIFFRACTION,2.346
7CC8,X-RAY DIFFRACTION,2.3
7CCA,X-RAY DIFFRACTION,2.75
7CDI,X-RAY DIFFRACTION,2.96
7CDJ,X-RAY DIFFRACTION,3.396
7CDZ,X-RAY DIFFRACTION,1.8
7CE0,X-RAY DIFFRACTION,1.39
7CH4,X-RAY DIFFRACTION,3.15
7CH5,X-RAY DIFFRACTION,2.7
7CHB,X-RAY DIFFRACTION,2.4
7CHC,X-RAY DIFFRACTION,2.7
7CHE,X-RAY DIFFRACTION,3.416
7CHF,X-RAY DIFFRACTION,2.67
7CHH,ELECTRON MICROSCOPY,N/A
7CHO,X-RAY DIFFRACTION,2.56
7CHP,X-RAY DIFFRACTION,2.357
7CHS,X-RAY DIFFRACTION,2.4
7CHU,X-RAY DIFFRACTION,2.0
7CJD,X-RAY DIFFRACTION,2.5
7CJF,X-RAY DIFFRACTION,2.1
7CJQ,X-RAY DIFFRACTION,2.7
7CK4,X-RAY DIFFRACTION,7.0
7CKL,ELECTRON MICROSCOPY,N/A
7CKM,ELECTRON MICROSCOPY,N/A
7CM1,X-RAY DIFFRACTION,2.14
7CM4,X-RAY DIFFRACTION,2.71
7CMD,X-RAY DIFFRACTION,2.59
7CN2,ELECTRON MICROSCOPY,N/A
7CN9,ELECTRON MICROSCOPY,N/A
7COE,X-RAY DIFFRACTION,2.05
7COM,X-RAY DIFFRACTION,2.25
7CR5,X-RAY DIFFRACTION,2.08
7CT5,ELECTRON MICROSCOPY,N/A
7CTT,ELECTRON MICROSCOPY,N/A
7CUU,X-RAY DIFFRACTION,1.676
7CWC,X-RAY DIFFRACTION,2.1
7CWL,ELECTRON MICROSCOPY,N/A
7CWM,ELECTRON MICROSCOPY,N/A
7CWN,ELECTRON MICROSCOPY,N/A
7CWO,ELECTRON MICROSCOPY,N/A
7CWS,ELECTRON MICROSCOPY,N/A
7CWT,ELECTRON MICROSCOPY,N/A
7CWU,ELECTRON MICROSCOPY,N/A
7CXM,ELECTRON MICROSCOPY,N/A
7CXN,ELECTRON MICROSCOPY,N/A
7CYH,ELECTRON MICROSCOPY,N/A
7CYP,ELECTRON MICROSCOPY,N/A
7CYQ,ELECTRON MICROSCOPY,N/A
7CYV,X-RAY DIFFRACTION,3.13
7CZ4,X-RAY DIFFRACTION,2.64
7CZE,X-RAY DIFFRACTION,3.0
7CZF,X-RAY DIFFRACTION,3.2
7CZP,ELECTRON MICROSCOPY,N/A
7CZQ,ELECTRON MICROSCOPY,N/A
7CZR,ELECTRON MICROSCOPY,N/A
7CZS,ELECTRON MICROSCOPY,N/A
7CZT,ELECTRON MICROSCOPY,N/A
7CZU,ELECTRON MICROSCOPY,N/A
7CZV,ELECTRON MICROSCOPY,N/A
7CZW,ELECTRON MICROSCOPY,N/A
7CZX,ELECTRON MICROSCOPY,N/A
7CZY,ELECTRON MICROSCOPY,N/A
7CZZ,ELECTRON MICROSCOPY,N/A
7D00,ELECTRON MICROSCOPY,N/A
7D03,ELECTRON MICROSCOPY,N/A
7D0B,ELECTRON MICROSCOPY,N/A
7D0C,ELECTRON MICROSCOPY,N/A
7D0D,ELECTRON MICROSCOPY,N/A
7D1M,X-RAY DIFFRACTION,1.35
7D2Z,X-RAY DIFFRACTION,1.97
7D30,X-RAY DIFFRACTION,2.1
7D3K,ELECTRON MICROSCOPY,N/A
7D3L,ELECTRON MICROSCOPY,N/A
7D3M,ELECTRON MICROSCOPY,N/A
7D3R,ELECTRON MICROSCOPY,N/A
7D47,X-RAY DIFFRACTION,1.97
7D4F,ELECTRON MICROSCOPY,N/A
7D4G,ELECTRON MICROSCOPY,N/A
7D5L,X-RAY DIFFRACTION,2.15
7D6N,X-RAY DIFFRACTION,3.16
7D7D,ELECTRON MICROSCOPY,N/A
7D7K,X-RAY DIFFRACTION,1.9
7D7L,X-RAY DIFFRACTION,2.11
7D7S,X-RAY DIFFRACTION,3.32
7D8U,X-RAY DIFFRACTION,2.7
7DBM,X-RAY DIFFRACTION,2.43
7DBN,X-RAY DIFFRACTION,2.67
7DCC,ELECTRON MICROSCOPY,N/A
7DCD,X-RAY DIFFRACTION,2.57
7DCX,ELECTRON MICROSCOPY,N/A
7DD2,ELECTRON MICROSCOPY,N/A
7DD8,ELECTRON MICROSCOPY,N/A
7DDD,ELECTRON MICROSCOPY,N/A
7DDN,ELECTRON MICROSCOPY,N/A
7DE1,X-RAY DIFFRACTION,2.0
7DEO,X-RAY DIFFRACTION,2.5
7DET,X-RAY DIFFRACTION,2.2
7DEU,X-RAY DIFFRACTION,2.1
7DF3,ELECTRON MICROSCOPY,N/A
7DF4,ELECTRON MICROSCOPY,N/A
7DHG,X-RAY DIFFRACTION,2.2
7DIY,X-RAY DIFFRACTION,2.69
7DJZ,X-RAY DIFFRACTION,2.397
7DK0,X-RAY DIFFRACTION,3.199
7DK1,X-RAY DIFFRACTION,1.9
7DK3,ELECTRON MICROSCOPY,N/A
7DK4,ELECTRON MICROSCOPY,N/A
7DK5,ELECTRON MICROSCOPY,N/A
7DK6,ELECTRON MICROSCOPY,N/A
7DK7,ELECTRON MICROSCOPY,N/A
7DKG,X-RAY DIFFRACTION,3.0
7DMU,X-RAY DIFFRACTION,3.2
7DOC,X-RAY DIFFRACTION,1.904
7DOP,ELECTRON MICROSCOPY,N/A
7DPF,ELECTRON MICROSCOPY,N/A
7DPG,ELECTRON MICROSCOPY,N/A
7DPM,X-RAY DIFFRACTION,3.3
7DPU,X-RAY DIFFRACTION,1.75
7DPV,X-RAY DIFFRACTION,2.35
7DPZ,ELECTRON MICROSCOPY,N/A
7DQ1,ELECTRON MICROSCOPY,N/A
7DQ4,ELECTRON MICROSCOPY,N/A
7DQ7,ELECTRON MICROSCOPY,N/A
7DSS,ELECTRON MICROSCOPY,N/A
7DST,ELECTRON MICROSCOPY,N/A
7DWM,X-RAY DIFFRACTION,2.65
7DWY,ELECTRON MICROSCOPY,N/A
7DWZ,ELECTRON MICROSCOPY,N/A
7DX0,ELECTRON MICROSCOPY,N/A
7DX1,ELECTRON MICROSCOPY,N/A
7DX2,ELECTRON MICROSCOPY,N/A
7DX3,ELECTRON MICROSCOPY,N/A
7DX4,ELECTRON MICROSCOPY,N/A
7DX5,ELECTRON MICROSCOPY,N/A
7DX6,ELECTRON MICROSCOPY,N/A
7DX7,ELECTRON MICROSCOPY,N/A
7DX8,ELECTRON MICROSCOPY,N/A
7DX9,ELECTRON MICROSCOPY,N/A
7DXP,X-RAY DIFFRACTION,2.3
7DZW,ELECTRON MICROSCOPY,N/A
7DZX,ELECTRON MICROSCOPY,N/A
7DZY,ELECTRON MICROSCOPY,N/A
7E1I,X-RAY DIFFRACTION,3.3
7E1J,X-RAY DIFFRACTION,2.72
7E1K,X-RAY DIFFRACTION,2.4
7E23,ELECTRON MICROSCOPY,N/A
7E35,X-RAY DIFFRACTION,2.4
7E39,ELECTRON MICROSCOPY,N/A
7E3B,ELECTRON MICROSCOPY,N/A
7E3C,ELECTRON MICROSCOPY,N/A
7E3J,X-RAY DIFFRACTION,2.99
7E3K,ELECTRON MICROSCOPY,N/A
7E3L,ELECTRON MICROSCOPY,N/A
7E3O,X-RAY DIFFRACTION,2.51
7E5O,X-RAY DIFFRACTION,2.8
7E5Y,X-RAY DIFFRACTION,3.59
7E6Q,X-RAY DIFFRACTION,2.2
7E7B,ELECTRON MICROSCOPY,N/A
7E7D,ELECTRON MICROSCOPY,N/A
7E7X,X-RAY DIFFRACTION,2.78
7E7Y,X-RAY DIFFRACTION,2.41
7E86,X-RAY DIFFRACTION,2.9
7E88,X-RAY DIFFRACTION,3.14
7E8C,ELECTRON MICROSCOPY,N/A
7E8F,ELECTRON MICROSCOPY,N/A
7E8M,X-RAY DIFFRACTION,2.09
7EAM,X-RAY DIFFRACTION,1.4
7EAN,X-RAY DIFFRACTION,1.91
7EAZ,ELECTRON MICROSCOPY,N/A
7EB0,ELECTRON MICROSCOPY,N/A
7EB3,ELECTRON MICROSCOPY,N/A
7EB4,ELECTRON MICROSCOPY,N/A
7EB5,ELECTRON MICROSCOPY,N/A
7EDF,ELECTRON MICROSCOPY,N/A
7EDG,ELECTRON MICROSCOPY,N/A
7EDH,ELECTRON MICROSCOPY,N/A
7EDI,ELECTRON MICROSCOPY,N/A
7EDJ,ELECTRON MICROSCOPY,N/A
7EDO,X-RAY DIFFRACTION,2.7
7EGQ,ELECTRON MICROSCOPY,N/A
7EH5,ELECTRON MICROSCOPY,N/A
7EIN,X-RAY DIFFRACTION,1.7
7EJ4,ELECTRON MICROSCOPY,N/A
7EJ5,ELECTRON MICROSCOPY,N/A
7EJU,ELECTRON MICROSCOPY,N/A
7EKB,X-RAY DIFFRACTION,1.45
7EKK,X-RAY DIFFRACTION,1.7
7EL9,ELECTRON MICROSCOPY,N/A
7ELA,ELECTRON MICROSCOPY,N/A
7ELB,ELECTRON MICROSCOPY,N/A
7ELC,ELECTRON MICROSCOPY,N/A
7ENO,ELECTRON MICROSCOPY,N/A
7ENP,ELECTRON MICROSCOPY,N/A
7EO0,ELECTRON MICROSCOPY,N/A
7EOY,ELECTRON MICROSCOPY,N/A
7EP6,ELECTRON MICROSCOPY,N/A
7EU2,X-RAY DIFFRACTION,2.8
7EXM,X-RAY DIFFRACTION,1.96
7EY5,ELECTRON MICROSCOPY,N/A
7EYA,ELECTRON MICROSCOPY,N/A
7EZV,ELECTRON MICROSCOPY,N/A
7F2B,X-RAY DIFFRACTION,2.0
7F4W,X-RAY DIFFRACTION,2.9
7F4Y,X-RAY DIFFRACTION,2.2
7F52,X-RAY DIFFRACTION,2.559
7F62,ELECTRON MICROSCOPY,N/A
7F63,ELECTRON MICROSCOPY,N/A
7FAZ,X-RAY DIFFRACTION,2.1
7FDG,ELECTRON MICROSCOPY,N/A
7FDH,ELECTRON MICROSCOPY,N/A
7FDI,ELECTRON MICROSCOPY,N/A
7FDJ,ELECTRON MICROSCOPY,N/A
7FDK,ELECTRON MICROSCOPY,N/A
7HVP,X-RAY DIFFRACTION,N/A
7JHE,X-RAY DIFFRACTION,2.25
7JHJ,ELECTRON MICROSCOPY,N/A
7JIB,X-RAY DIFFRACTION,2.65
